state,year,target_beni_core_score,beni_rank_within_year,priority_band_within_year,pupil_teacher_ratio,pupil_classroom_ratio,unqualified_teacher_share,bad_classroom_share,enrolment_per_school,pupil_teacher_ratio_norm,pupil_classroom_ratio_norm,unqualified_teacher_share_norm,bad_classroom_share_norm,enrolment_per_school_norm,matching_grant_million_naira,core_indicator_completeness,split_group,model_ready_flag,source_note,processed_source_file,processed_source_sheet,processed_dataset_name,processed_status
FCT,2019,0.19220859098191284,30,Lower Need,21.079859072225485,51.89762123800762,0.12149682378690012,0.31305033512945196,342.4882914137034,0.08752408768159024,0.3077426533965755,0.15532001117775154,0.21250290481519263,0.19795329783845414,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
FCT,2020,0.19400097378112788,29,Lower Need,21.122291512525102,52.526744644499935,0.12112884473100095,0.31305033512945196,346.94097222222223,0.08787170108820234,0.3134485206146683,0.15453753920708083,0.21250290481519263,0.20164420318049536,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
FCT,2022,0.2290236937480151,27,Lower Need,17.288137976285327,46.458060453400506,0.07409663964006187,0.4125944584382871,450.3992673992674,0.0564616958470439,0.25840827600508337,0.05452809135257781,0.48831780403966896,0.28740260149570135,1204.45235375,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Gombe,2018,0.3947217937534817,12,High Need,29.84801077496892,59.95068151076891,0.38178615830915874,0.4469878264488607,273.85266159695817,0.15935420307351086,0.3807802993361334,0.7088001760489102,0.5836142717416927,0.14106001856716144,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Gombe,2019,0.3971267611663291,13,High Need,33.136071223434804,60.02486733950681,0.3743251005169443,0.4469878264488607,274.1915399239544,0.18629052550906097,0.3814531315402358,0.6929349562752012,0.5836142717416927,0.14134092076545496,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Gombe,2020,0.4041004143863064,12,High Need,36.34137801675628,60.4769534907918,0.3756408653244967,0.4469878264488607,276.25665399239546,0.21254891663141695,0.3855533502314351,0.6957328032325205,0.5836142717416927,0.1430527300944666,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Gombe,2022,0.36315436714206206,15,Medium Need,38.26425492442844,66.57827779360106,0.2587984940252087,0.41374727048324317,354.355229914098,0.22830143493231894,0.4408896260194472,0.44727877014905276,0.49151199298257453,0.20779001162691693,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Imo,2018,0.5290905925048779,4,High Need,81.94613883754364,66.57418762774789,0.2746970630519614,0.5093229883619071,563.3543946346629,0.5861504854949149,0.4408525300490584,0.48108554376232227,0.7563313124839895,0.3810330907341041,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Imo,2019,0.4668264257300331,8,High Need,98.79564437295056,66.6096858966337,0.06310709645486605,0.5093229883619071,563.6547829156372,0.7241843571632617,0.4411744834315655,0.031159887714250253,0.7563313124839895,0.3812820878570987,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Imo,2020,0.477922840589326,7,High Need,103.11116748049972,67.82463604888834,0.06322531549242184,0.5093229883619071,574.3412221829742,0.7595378197059737,0.4521935365677665,0.031411269095348276,0.7563313124839895,0.3901402650935518,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Imo,2022,0.5933318135572309,2,High Need,107.86888761795825,72.84652150823155,0.0802116099513869,0.5592622990392507,958.0126984126985,0.7985138317621043,0.49773978603135793,0.06753098592874798,0.8947021723998235,0.7081722916641207,0.0,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Jigawa,2018,0.3938673594440414,13,High Need,53.57270466893821,67.61343561134356,0.41403444147711577,0.3369363086936309,235.5246963562753,0.35371072857803704,0.45027804329474946,0.7773730398482386,0.2786856906240841,0.10928929487509786,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Jigawa,2019,0.43551481005677345,11,High Need,83.29257422183883,67.33397257089726,0.3990367335202358,0.3369363086936309,234.55121457489878,0.5971807017024455,0.4477434388201811,0.745481860411712,0.2786856906240841,0.10848235872544434,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Jigawa,2020,0.45901547115802827,10,High Need,94.5611217641419,68.77771966527196,0.4027644614892937,0.3369363086936309,239.58036437246963,0.689494463793231,0.46083757763618777,0.7534085143973466,0.2786856906240841,0.11265110933929177,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Jigawa,2022,0.4071738761055451,13,High Need,47.08200381748118,71.25168955744495,0.22926495480246337,0.4541639415740135,422.2629198966408,0.30053785852051745,0.4832753753093076,0.38447854751128624,0.6034977104046317,0.26407988878198296,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kaduna,2018,0.4799257215159544,8,High Need,62.069822908592215,73.57219591490565,0.2253890644565023,0.5590147713619337,347.04884147357893,0.423320494050294,0.5043213275307225,0.3762368405214764,0.894016327579405,0.20173361789787475,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kaduna,2019,0.4597884704924147,9,High Need,60.69115026148947,73.4071665842109,0.18435737867765215,0.5590147713619337,346.2703783963994,0.4120261849773693,0.502824585495189,0.2889869182321038,0.894016327579405,0.20108833617800687,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kaduna,2020,0.4661699408652077,9,High Need,63.009138147285434,74.56088769524348,0.183390073463537,0.5590147713619337,351.712618769795,0.43101551624791545,0.5132883186806477,0.2869300369911884,0.894016327579405,0.205599504826882,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kaduna,2022,0.4986371728304316,4,High Need,57.97628250577499,77.4037985892699,0.16153969306772178,0.5837124797703747,539.684266553119,0.3897855496898024,0.5390722458192455,0.24046731055573725,0.9624482523311602,0.3614125057562127,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kano,2018,0.42732968917273373,10,High Need,55.79363978601149,82.87819286480122,0.35572758923264175,0.34723652952677275,363.54361859092586,0.37190498788669246,0.5887225473551982,0.6533891422651048,0.30722533994390205,0.2154064284127714,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kano,2019,0.4497240868103294,10,High Need,73.08518359978412,82.5559736792314,0.3436935847090134,0.34723652952677275,362.1302102545186,0.5135601085501634,0.5858001638148461,0.6277999923292341,0.30722533994390205,0.21423482941350103,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kano,2020,0.45651764309979714,11,High Need,74.81915452770686,83.79267138982908,0.3455849226610602,0.34723652952677275,367.5888591718159,0.5277650785440055,0.5970164575543095,0.631821740064105,0.30722533994390205,0.21875959939266373,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kano,2022,0.4765985254552489,7,High Need,66.74941329856584,90.46223436837393,0.15652325076053888,0.4733072609904349,559.0797903319743,0.4616564545918476,0.657506403351215,0.22980032982699436,0.6565396433701872,0.37748979613600026,1204.45235412,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Katsina,2018,0.541670417505997,2,High Need,70.41811356170813,98.0320979051435,0.31553261379633973,0.45585993641391925,482.9253379103197,0.4917110398880198,0.7261616715452736,0.5679184038181779,0.6081969395535243,0.31436403272498953,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Katsina,2019,0.5326277472881025,3,High Need,73.0603448275862,95.11180282048025,0.31646063760572546,0.44327277347223987,473.9132728423718,0.5133566253151948,0.699675904494193,0.5698917569406404,0.5733206760144869,0.3068937736759973,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Katsina,2020,0.5387386580363295,3,High Need,77.53604126810605,95.52335858585859,0.31443017217819075,0.44053030303030305,476.4137279596977,0.5500222536803107,0.7034085307577466,0.5655741680480345,0.5657218928475275,0.30896644484802827,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Katsina,2022,0.661693597847635,1,High Need,84.98893581081082,128.22524741961516,0.2715653153153153,0.42573163997791275,946.0379191476027,0.6110775699151789,1.0,0.47442618425842553,0.5247180482932028,0.6982461867713676,1204.45235375,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kebbi,2018,0.4846117619018034,6,High Need,27.313742800689454,55.73100017155601,0.4409971833354353,0.5911820209298336,253.3978159126365,0.13859307037440552,0.342509681559481,0.8347067098447902,0.9831447100794238,0.12410463765091624,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kebbi,2019,0.4793120949772255,7,High Need,29.929037895511406,55.822353748498884,0.4179083885209713,0.5911820209298336,253.81318252730108,0.1600179903362952,0.3433382175423339,0.7856106145935532,0.9831447100794238,0.12444894233452125,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kebbi,2020,0.4778041463084846,8,High Need,29.411176839652235,56.29447589638017,0.41350721520121897,0.5911820209298336,255.95982839313572,0.155775588897494,0.3476201537391623,0.7762519440236888,0.9831447100794238,0.12622833480265444,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kebbi,2022,0.42612297365964674,10,High Need,39.293047152597715,69.86996243169399,0.3069720541630654,0.4692622950819672,378.850462962963,0.23672946708424766,0.4707437298009501,0.549715199426763,0.6453319313795042,0.2280945406067686,1204.45235375,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kogi,2018,0.19823595897757976,37,Lower Need,14.65825977301387,20.87759049461177,0.18532350373460083,0.46691074882564243,103.67890222984563,0.034917308704588326,0.02640488294257492,0.29104128998263123,0.6388163132581043,0.0,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kogi,2019,0.1879185080233687,32,Lower Need,25.88686661539776,20.928018789720916,0.11749124156199266,0.46691074882564243,103.92933104631217,0.12690387012854104,0.026862244968781937,0.14680252691618578,0.6388163132581043,0.00020758484523054546,1519.86407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kogi,2020,0.18881607883081242,31,Lower Need,26.120765074191613,21.03771760154739,0.11802041341452955,0.46691074882564243,104.47409948542024,0.12882000409322802,0.027857164006613106,0.14792775982180933,0.6388163132581043,0.0006591529743074343,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kogi,2022,0.18563692317607422,35,Lower Need,18.13769201948295,19.273855341738553,0.11464968152866242,0.48964830789648306,116.13634546181527,0.06342137982872782,0.01185972416950971,0.14076022357469245,0.7018170947736301,0.010326193533811055,1204.45235375,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kwara,2018,0.2132890400670014,33,Lower Need,12.798364799747215,25.808761449621663,0.23414171735524134,0.4440461967343688,110.10159700985389,0.019680748586131832,0.07112839252534246,0.39484851271444454,0.5754636619790137,0.005323884530074409,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kwara,2019,0.185600554751789,34,Lower Need,15.849512916202201,26.047232178414973,0.15586681529588522,0.4440461967343688,111.11892626571526,0.04467624692065875,0.07329121511285824,0.22840448312482103,0.5754636619790137,0.006167166621593242,1519.74289016,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kwara,2020,0.18650200186808868,33,Lower Need,16.583174762143216,26.32689402973209,0.15458187280921382,0.44319898243103584,112.3739395995928,0.050686523298074056,0.07582762271288447,0.22567217686003233,0.5731162172486971,0.007207469220755391,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Kwara,2022,0.22585537037890963,28,Lower Need,16.634483070794857,29.500602071124668,0.12348361397791055,0.5073452677209601,179.87714145863924,0.05110684925227242,0.10461173165924374,0.15954472889237928,0.7508514830260054,0.06316205906464727,0.0,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Lagos,2018,0.2773453310387093,24,Medium Need,36.52562105080931,57.734368586673966,0.27784990911451574,0.2808181693802162,346.16940114848234,0.21405826533395436,0.3606793348383465,0.4877897668213225,0.12319465383657333,0.2010046343633498,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Lagos,2019,0.22470886578073154,24,Medium Need,47.58268066433372,58.601108222739086,0.10576015108593012,0.2808181693802162,351.3662838392125,0.30463948414273706,0.36854027471915524,0.12185749448630598,0.12319465383657333,0.20531242171888628,1519.74289016,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Lagos,2020,0.23084706439127434,24,Medium Need,49.955062013267955,59.240046517991516,0.1067781944043842,0.2808181693802162,355.3430447271235,0.32407441545149485,0.3743351585776204,0.12402226541239154,0.12319465383657333,0.20860882867829147,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Lagos,2022,0.18775775124095123,34,Lower Need,35.416019274264926,49.82299232205852,0.10964696627003638,0.2363560904752023,483.41677852348994,0.2049682283055889,0.2889266993260985,0.13012243209072746,0.0,0.31477139648234126,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Nasarawa,2018,0.3306133504024309,19,Medium Need,18.1448610048457,39.61799754983851,0.2443254271869421,0.5560752867802651,213.2673860911271,0.06348010931509018,0.19637197233497994,0.4165031894494522,0.8858716615085666,0.09083981940406567,1473.83284521,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Nasarawa,2019,0.3341412535820715,19,Medium Need,31.353277104199613,39.7441808664662,0.20093129502723597,0.5560752867802651,213.94664268585132,0.17168558804377582,0.197516398440234,0.32422975278990623,0.8858716615085666,0.09140286712787463,1519.88407816,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Nasarawa,2020,0.3294669617978016,19,Medium Need,28.643971970058928,40.06136540817463,0.19835961140308966,0.5560752867802651,215.65407673860912,0.14949052265087692,0.20039312001813642,0.3187613156028757,0.8858716615085666,0.09281818920855239,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Nasarawa,2022,0.285067386419778,20,Medium Need,22.144674750612268,34.40593967517401,0.17567648288632698,0.5321577726218097,212.08466819221968,0.09624722975789779,0.14910094433164656,0.27052783060705504,0.8196014836413329,0.08985944376095793,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Niger,2018,0.40040349304140516,11,High Need,27.80205378068336,48.15537869885696,0.28515480448994696,0.5972652494391625,202.9637550652859,0.14259339281740446,0.2738021914682161,0.5033229222776575,1.0,0.08229895864374785,1473.83284551,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Niger,2019,0.4001508267781973,12,High Need,32.282329819546185,48.25451340668732,0.2667143112381633,0.5972652494391625,203.38158487167942,0.17929653799205755,0.2747012988194086,0.46411099196927263,1.0,0.08264530511024763,1519.86407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Niger,2020,0.399714732150612,13,High Need,31.46290166873535,48.742121568208525,0.26592883740173767,0.5972652494391625,205.52927927927928,0.17258365018815308,0.2791236862165183,0.46244075761531883,1.0,0.08442556673306968,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Niger,2022,0.36113511051051705,16,Medium Need,29.44981468647362,47.65009019550485,0.2092686895471118,0.5624299156550144,266.45338058887677,0.15609211638125173,0.2692194512979993,0.3419584180920266,0.9034789422242768,0.1349266245570311,0.0,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Ogun,2018,0.23054463763785202,30,Lower Need,27.35240854762767,45.493975903614455,0.19421304680268825,0.36666666666666664,216.04577240940878,0.13890982642042812,0.24966446140316836,0.3099440459176177,0.36106198181708365,0.09314287263096233,1473.83284521,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Ogun,2019,0.18748000291677142,33,Lower Need,33.09499203168011,45.870013386880856,0.06852755106968658,0.36666666666666664,217.83153210425937,0.18595399813316904,0.25307495277322695,0.042685961648066956,0.36106198181708365,0.09462312021231059,1519.86407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Ogun,2020,0.19246617593986368,30,Lower Need,34.96015275614291,46.56907630522088,0.06879051303954575,0.36666666666666664,221.15130324221232,0.20123369613619543,0.25941514000514065,0.04324512491420552,0.36106198181708365,0.09737493682669322,0.0,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Ogun,2022,0.2166145958886858,29,Lower Need,31.164290498516888,44.95176316334276,0.11214237871973974,0.3503553930025533,365.33707234997195,0.17013737923604388,0.2447468349597365,0.13542868598168453,0.3158670255268717,0.2168930537390923,0.0,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Ondo,2018,0.47309796194681486,9,High Need,62.73816933638444,71.00533512897545,0.17107551487414188,0.5453744949756553,512.2679372197309,0.4287956959694251,0.48104105110052725,0.260744315893995,0.8562221180186537,0.33868662875147326,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Ondo,2019,0.5135057887997018,4,High Need,108.08675908221797,70.27374909354604,0.0965583173996176,0.5453744949756553,506.98991031390136,0.8002986699981359,0.47440589377893727,0.1022906826721949,0.8562221180186537,0.33431157953058743,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Ondo,2020,0.5382123982185781,4,High Need,120.00447157967152,72.28488552781519,0.09450511651904721,0.5453744949756553,521.4992526158445,0.8979304962850804,0.492645999508573,0.09792474903155038,0.8562221180186537,0.3463386282490336,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Ondo,2022,0.32212263339768965,19,Medium Need,36.32902857142857,42.979853975121685,0.15497142857142857,0.4907382368848026,393.1713048855906,0.21244774798003085,0.22686250276351563,0.22650052961560285,0.7048370485798687,0.23996533804943024,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Osun,2018,0.2091914530818077,34,Lower Need,19.014869888475836,29.888975457732762,0.1523172242874845,0.43646279703934554,214.55536912751677,0.07060736265442229,0.10813410414158738,0.22085662020465668,0.5544517272395562,0.09190745116881605,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Osun,2019,0.19140452595962004,31,Lower Need,25.864428275816035,29.517406871333893,0.09925906147787197,0.42675401843528604,212.1987951807229,0.12672005162539468,0.10476414366240706,0.10803355446696378,0.5275508344167474,0.08995404562658722,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Osun,2020,0.17794810120428195,36,Lower Need,28.190112686295894,27.728475400457665,0.1009814612868048,0.40060068649885583,210.6219445953286,0.1457724340696549,0.08853933732115399,0.11169607153464128,0.45508569662000387,0.08864696647595559,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Osun,2022,0.19519408489702178,33,Lower Need,23.84448865897334,27.40633004024881,0.12025467568643056,0.4411818514452982,176.03172737955347,0.11017237992884713,0.0856176233437249,0.15267870304768869,0.5675271903824128,0.05997452778243542,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Oyo,2018,0.3465408261055973,18,Medium Need,48.028080988450796,64.80832458901713,0.14187379395754732,0.46014534996696593,321.8650839606254,0.30828827555985155,0.42483694404421835,0.19864967288027524,0.6200708791491515,0.18085835889449017,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
